gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
1/6/2018,7:00,Regular,James,LeBron,CLE,East,Central,Away,Win,2,Buchert,Nick,Lewis,Eric,Sterling,Jonathan,LeBron James,Starter,37,SF,80,240,12/30/1984,33,9,3,6,1,1,23,12,0.5217,16,8,0.5,7,4,0.5714,7,5,0.7143,3,7,10,ORL,East,Southeast,Home,Loss,3
1/15/2018,8:00,Regular,James,LeBron,CLE,East,Central,Home,Loss,3,Kogut,Marat,Foster,Scott,Lewis,Eric,LeBron James,Starter,36,SF,80,240,12/30/1984,32,6,8,3,4,3,18,12,0.6667,16,12,0.75,2,0,0,13,8,0.6154,2,6,8,GS,West,Pacific,Away,Win,2
12/6/2017,7:00,Regular,James,LeBron,CLE,East,Central,Home,Win,1,Dalen,Eric,Blair,Curtis,Capers,James,LeBron James,Starter,41,SF,80,240,12/30/1984,32,9,7,3,2,0,18,12,0.6667,10,7,0.7,8,5,0.625,6,3,0.5,2,9,11,SAC,West,Pacific,Away,Loss,3
2/22/2018,8:00,Regular,James,LeBron,CLE,East,Central,Home,Loss,9,Twardoski,Scott,Mott,Rodney,Phillips,Jason,LeBron James,Starter,37,SF,80,240,12/30/1984,32,8,4,2,0,2,18,13,0.7222,14,12,0.8571,4,1,0.25,9,5,0.5556,1,8,9,WAS,East,Southeast,Away,Win,8
11/15/2017,8:00,Regular,James,LeBron,CLE,East,Central,Away,Win,2,Dalen,Eric,Kirkland,Courtney,Stafford,Derrick,LeBron James,Starter,37,SF,80,240,12/30/1984,31,8,3,2,1,4,24,12,0.5,17,8,0.4706,7,4,0.5714,3,3,1,2,4,6,CHA,East,Southeast,Home,Loss,5
12/9/2017,8:00,Regular,James,LeBron,CLE,East,Central,Home,Win,1,Goble,John,Buchert,Nick,Orr,J.T.,LeBron James,Starter,39,SF,80,240,12/30/1984,30,13,6,3,0,1,23,9,0.3913,17,7,0.4118,6,2,0.3333,12,10,0.8333,3,10,13,PHI,East,Atlantic,Away,Loss,2
11/27/2017,7:00,Regular,James,LeBron,CLE,East,Central,Away,Win,2,Wright,Sean,Lane,Karl,Blair,Curtis,LeBron James,Starter,31,SF,80,240,12/30/1984,30,6,3,0,0,0,22,12,0.5455,15,9,0.6,7,3,0.4286,4,3,0.75,2,11,13,PHI,East,Atlantic,Home,Loss,2
11/7/2017,7:00,Regular,James,LeBron,CLE,East,Central,Home,Win,2,Twardoski,Scott,Zielinski,Gary,Callahan,Mike,LeBron James,Starter,37,SF,80,240,12/30/1984,30,9,1,3,0,1,20,10,0.5,16,8,0.5,4,2,0.5,10,8,0.8,1,7,8,MIL,East,Central,Away,Loss,4
10/25/2017,7:30,Regular,James,LeBron,CLE,East,Central,Away,Loss,1,Holtkamp,Lauren,Mott,Rodney,Wood,Leon,LeBron James,Starter,41,SF,80,240,12/30/1984,29,13,8,0,4,1,20,12,0.6,18,11,0.6111,2,1,0.5,8,4,0.5,1,9,10,BKN,East,Atlantic,Home,Win,1
12/30/2017,8:00,Regular,James,LeBron,CLE,East,Central,Away,Loss,2,Wright,Sean,Washington,C.J.,Ayotte,Mark,LeBron James,Starter,37,SF,80,240,12/30/1984,29,6,6,2,1,1,22,12,0.5455,15,11,0.7333,7,1,0.1429,5,4,0.8,1,7,8,UTA,West,Northwest,Home,Win,2
12/16/2017,7:30,Regular,James,LeBron,CLE,East,Central,Home,Win,1,Kogut,Marat,Holtkamp,Lauren,Malloy,Ed,LeBron James,Starter,37,SF,80,240,12/30/1984,29,10,5,1,0,2,15,9,0.6,11,8,0.7273,4,1,0.25,10,10,1,0,11,11,UTA,West,Northwest,Away,Loss,1
