gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
11/13/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,1,Garretson,Ron,Ervin,Mitchell,Collins,Derrick,Giannis Antetokounmpo,Starter,44,PF,82,205,12/16/1994,27,7,2,2,2,2,22,10,0.4545,21,10,0.4762,1,0,0,9,7,0.7778,3,6,9,MEM,West,Southwest,Away,Loss,2
2/23/2018,7:30,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,7,Scott,Kevin,Holtkamp,Lauren,Stafford,Derrick,Giannis Antetokounmpo,Starter,45,PF,82,205,12/16/1994,26,6,3,2,1,2,22,11,0.5,21,11,0.5238,1,0,0,4,4,1,3,9,12,TOR,East,Atlantic,Home,Loss,8
1/10/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Maddox,Tre,Wall,Scott,Callahan,Mike,Giannis Antetokounmpo,Starter,34,PF,82,205,12/16/1994,26,1,2,0,1,2,15,10,0.6667,15,10,0.6667,0,0,0,10,6,0.6,3,4,7,ORL,East,Southeast,Away,Loss,0
12/22/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,3,Nansel,Brett,Zielinski,Gary,Collins,Derrick,Giannis Antetokounmpo,Starter,37,PF,82,205,12/16/1994,26,5,0,1,0,3,20,9,0.45,17,8,0.4706,3,1,0.3333,8,7,0.875,1,6,7,CHA,East,Southeast,Away,Loss,2
1/1/2018,7:30,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,2,Zielinski,Gary,Malloy,Ed,Richardson,Derek,Giannis Antetokounmpo,Starter,42,PF,82,205,12/16/1994,26,7,0,0,0,4,18,9,0.5,15,8,0.5333,3,1,0.3333,9,7,0.7778,2,7,9,TOR,East,Atlantic,Home,Win,3
12/6/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Win,2,Ervin,Mitchell,Wood,Leon,Stafford,Derrick,Giannis Antetokounmpo,Starter,38,PF,82,205,12/16/1994,25,4,5,1,2,4,16,8,0.5,13,7,0.5385,3,1,0.3333,12,8,0.6667,4,6,10,DET,East,Central,Away,Loss,1
11/18/2017,9:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,3,Goble,Jacyn,Washington,Tom,Boland,Matt,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,24,2,3,3,0,5,20,7,0.35,18,6,0.3333,2,1,0.5,13,9,0.6923,5,12,17,DAL,West,Southwest,Home,Win,1
1/5/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Home,Loss,2,Guthrie,David,Fraher,Pat,Ayotte,Mark,Giannis Antetokounmpo,Starter,34,PF,82,205,12/16/1994,24,5,2,2,0,1,14,9,0.6429,14,9,0.6429,0,0,0,9,6,0.6667,1,4,5,TOR,East,Atlantic,Away,Win,2
12/29/2017,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Win,1,Taylor,Ben,Wood,Leon,Stafford,Derrick,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,23,6,5,1,1,0,16,10,0.625,16,10,0.625,0,0,0,4,3,0.75,6,6,12,OKC,West,Northwest,Home,Loss,2
2/9/2018,8:00,Regular,Antetokounmpo,Giannis,MIL,East,Central,Away,Loss,3,Ford,Tyler,Smith,Aaron,Adams,Bennie,Giannis Antetokounmpo,Starter,40,PF,82,205,12/16/1994,23,3,5,1,2,4,21,8,0.381,17,7,0.4118,4,1,0.25,7,6,0.8571,0,11,11,MIA,East,Southeast,Home,Win,2
